date,srad,rain,rhum,tmax,tmin,wvel
1992-01-24,17.17,3.5,80.55,21.2,12.92,0.71
1992-01-25,12.92,0.54,78.84,20.81,13.03,0.61
1992-01-26,19.58,0.65,75.28,21.55,11.85,0.84
1992-01-27,20.34,0.62,68.3,21.9,9.66,1.01
1992-01-28,19.15,1.04,72.52,21.87,10.93,0.87
1992-01-29,12.96,2.87,75.58,21.18,11.19,0.9
1992-01-30,18.22,1.63,79.43,21.31,12.3,0.82
1992-01-31,17.46,2.01,78.31,21.99,11.99,0.81
1992-02-01,15.66,3,76.99,21.12,12.13,0.78
1992-02-02,18.97,0.1,73.13,22.03,12.54,0.71
1992-02-03,20.48,0,71.32,22.62,12.49,0.75
1992-02-04,23.36,0,68.85,22.44,12.53,0.73
1992-02-05,22.82,0.08,66.65,23.12,11.68,1.01
1992-02-06,19.48,3.85,71.63,22.14,11.49,1.14
1992-02-07,15.41,5.65,78.08,22.65,11.43,1.32
1992-02-08,13.61,1.43,82.05,21.82,13.28,1.56
1992-02-09,18.32,2.74,66.02,23.6,12.08,1.22
1992-02-10,17.21,3.12,67.99,23.1,11.55,0.83
1992-02-11,11.77,0.8,76.55,20.51,12.84,0.75
1992-02-12,19.22,0.38,78.63,20.07,13.34,0.81
1992-02-13,18,0.14,81.33,19.74,13.78,0.72
1992-02-14,20.88,0.86,76.97,21.64,13.11,1.35
1992-02-15,21.06,5.13,67.4,23.37,10.86,1.21
1992-02-16,21.78,1.85,67.41,22.47,11.28,1.41
1992-02-17,21.49,4.09,71.34,22.7,10.39,1.08
1992-02-18,21.38,5.43,74.74,22.35,12.33,1.29
1992-02-19,20.7,3.28,71.03,22.5,12.06,1.14
1992-02-20,15.26,4.01,75.23,20.57,12.07,0.97
1992-02-21,9.83,6.19,78.37,21.13,12.58,0.85
1992-02-22,18.25,2.84,78.44,21.86,12.74,1.41
1992-02-23,20.99,0.32,75.01,22.45,12.85,1.61
1992-02-24,21.13,1.49,74.63,22.76,12.64,1.63
1992-02-25,16.49,3.29,77.75,22.65,13.23,1.61
1992-02-26,21.35,2.03,78.82,23.16,13.84,1.63
1992-02-27,22.57,0.93,76.41,23.49,13.96,1.7
1992-02-28,19.84,1.28,81.68,22.19,13.38,1.89
1992-02-29,18.04,3.5,83.49,21.24,13.57,1.82
1992-03-01,15.41,9.87,84.93,21.37,13.55,1.82
1992-03-02,17.57,1,80.25,21.94,12.87,1.74
1992-03-03,22.14,2.47,76.28,20.91,12.07,1.5
1992-03-04,15.12,3.27,76.78,21.58,11.96,1.23
1992-03-05,18.76,12.08,82.45,21.59,12.59,1.18
1992-03-06,19.94,1.41,87.96,21.19,13.7,1.43
1992-03-07,12.96,1.15,80.69,21.34,13.03,1.03
1992-03-08,19.33,0.25,81.09,22.91,13.29,1.55
1992-03-09,19.26,0.11,79.58,22.15,13.49,1.46
1992-03-10,21.31,0.9,78.77,22.89,12.34,1.62
1992-03-11,20.05,9.34,81.65,23.23,12.74,1.63
1992-03-12,13.97,11.08,86.49,21.72,13.33,1.74
1992-03-13,17.68,5.27,89.62,20.27,14.02,1.36
1992-03-14,16.24,8.34,84.51,21.33,13.87,1.28
1992-03-15,14.15,3.63,83.94,21.46,13.17,1.24
1992-03-16,16.67,2.16,82.68,22.61,12.91,1.51
1992-03-17,20.99,0.04,83.2,22.68,14.39,1.79
1992-03-18,23.33,1.12,81.22,22.08,12.89,1.78
1992-03-19,20.66,2.78,82.4,22.68,12.2,1.43
1992-03-20,19.76,0.85,85.02,21.24,14.19,0.92
1992-03-21,21.56,0.17,72.32,24.21,14.14,0.96
1992-03-22,21.28,0.12,70.69,23.97,12.54,1.32
1992-03-23,24.59,0.4,62.22,23.88,10.74,1.29
1992-03-24,24.73,0.88,65.64,23.73,10.57,1.21
1992-03-25,22.68,0.96,72.53,23.72,10.53,1.2
1992-03-26,18.4,2.96,72.25,23.23,12.84,1.04
1992-03-27,19.44,1.24,69.98,23.6,12.95,1.14
1992-03-28,22.75,1.87,71.17,22.89,12.63,1.45
1992-03-29,22.64,3.49,73.73,22.02,12.8,1.52
1992-03-30,17.93,2.24,86,20.82,13.32,1.07
1992-03-31,11.88,3.02,92.11,17.1,13.56,0.8
1992-04-01,19.84,5.59,79.78,22.46,13.05,0.92
1992-04-02,20.16,0.71,83.13,21.44,13.88,1.37
1992-04-03,21.28,2.48,75.12,23.63,13.33,1.4
1992-04-04,20.59,6.68,77.45,23.53,12.17,1.27
1992-04-05,18.76,3.64,83.5,22.02,14.69,1.48
1992-04-06,19.84,4.07,79.55,22.39,13.31,1.41
1992-04-07,13.75,2.5,83.54,21.89,13.32,1.63
1992-04-08,21.49,0.11,80.88,22.78,13.39,1.8
1992-04-09,19.12,2.32,86.47,19.39,13.61,1.55
1992-04-10,11.99,8.32,82.38,21.01,13.32,1.43
1992-04-11,17.89,1.75,72.96,22.85,12.54,1.38
1992-04-12,20.02,6.65,74.63,23.38,12.1,1.32
1992-04-13,19.76,4.89,80.56,22.21,13,1.19
1992-04-14,19.98,10.75,79.92,22.17,12.89,1.21
1992-04-15,17.68,6.46,88.48,20.01,13.93,1.05
1992-04-16,16.45,8.15,78.31,21.9,12.32,0.97
1992-04-17,18.29,12.76,86.72,20.83,13.4,1.24
1992-04-18,16.85,3.29,86.24,21.29,13.22,1.47
1992-04-19,18.07,0.44,83.43,21.65,13.55,0.96
1992-04-20,22.68,11.06,89.11,20.07,13.81,0.91
1992-04-21,19.3,4.88,81.82,19.9,11.73,0.67
1992-04-22,14.36,2.79,84.15,21.9,11.98,1.48
1992-04-23,20.27,1.77,83.21,20.35,13.76,1.51
1992-04-24,15.59,3.86,83.7,21.41,12.84,1.31
1992-04-25,21.17,1.62,80.52,21.22,12.8,1.59
1992-04-26,11.16,1.19,84.89,20.53,13.24,1.81
1992-04-27,13.07,1.94,81.25,18.51,11.76,1.71
1992-04-28,17.6,4.59,81.03,19.21,10.68,1.09
1992-04-29,19.15,2.34,75.98,22.62,11.46,0.8
1992-04-30,17.82,2.82,82.69,21.84,13.81,1.12
1992-05-01,19.4,2.19,76.83,22.03,12.74,1.2
1992-05-02,20.48,5.92,80.4,22.31,11.88,1.14
1992-05-03,17.71,7.84,82.68,21.21,13.05,1.15
1992-05-04,19.55,18.69,84.59,21.52,13.81,1.17
1992-05-05,19.04,20.36,85.59,21.63,13.35,1.4
1992-05-06,18.29,3.68,87.93,20.24,13.11,1.21
1992-05-07,21.24,2.48,80.3,21.49,12.94,1.2
1992-05-08,20.27,0.57,82.95,21.41,12.57,1.33
1992-05-09,19.73,1.57,84.72,20.34,12.64,1.33
1992-05-10,19.12,6.6,84.02,21.2,12.95,1.53
1992-05-11,16.74,4.32,83.75,21.76,12.06,1.33
1992-05-12,15.88,0.19,86.92,21.44,14.33,1.41
1992-05-13,15.95,2.83,84.25,19.71,13.56,1.37
1992-05-14,19.26,1.34,82.57,21.81,12.74,1.41
1992-05-15,17.53,3.93,87.97,19.07,13.09,1.79
1992-05-16,17.42,3.32,80.83,19.99,11.98,1.32
1992-05-17,16.49,10.23,83.98,21.26,12.03,1.1
1992-05-18,19.91,10.91,85.27,20.47,12.67,1.26
1992-05-19,18.68,2.12,88.3,19.37,12.81,1.37
1992-05-20,15.98,4.71,83.7,19.79,12.02,1.12
1992-05-21,16.88,4.3,85.69,19.17,12.59,0.89
1992-05-22,11.09,9.07,82.61,21.1,11.77,0.97
1992-05-23,15.7,9.38,85.99,19.56,12.06,0.81
1992-05-24,18.86,1.13,80,20.27,11,1.1
1992-05-25,21.49,5.71,83.97,20.48,11.63,1.2
1992-05-26,15.66,11.1,84.47,20.54,12.38,1.03
1992-05-27,18.07,6.69,87.92,20.22,12.95,1.13
1992-05-28,15.34,4.07,87.6,20.48,13.78,0.95
1992-05-29,16.16,18.3,86.28,20.59,12.32,1.02
1992-05-30,17.75,2.1,86.88,20.44,12.43,1.04
1992-05-31,20.41,2.34,87.21,19.73,12.84,1.14
1992-06-01,18.61,4.91,87.93,20.6,11.89,1.2
1992-06-02,18.18,3.26,90.36,18.86,12.6,1.2
1992-06-03,16.09,5.76,86.18,18.69,11.66,1.3
1992-06-04,17.14,0.61,80.79,20.15,10.09,1.09
1992-06-05,22.03,0.57,84.04,20.79,11.36,1.18
1992-06-06,20.63,3.42,83.72,20.77,11.76,1.29
1992-06-07,13.75,1.33,86.59,19.82,12.15,1.36
1992-06-08,17.14,4.97,86.08,18.43,11.98,1.38
1992-06-09,17.06,1.73,80.8,18.5,10.6,1.16
1992-06-10,20.95,1.37,82.3,18.86,9.56,1.3
1992-06-11,21.53,0.22,82.45,19.02,10.44,1.48
1992-06-12,17.64,0.09,86.63,18.69,11.49,1.67
1992-06-13,22.64,0.28,85,19.14,11.47,1.74
1992-06-14,23.47,0.96,87.06,19.36,11.3,1.67
1992-06-15,23.47,0.34,84.19,19.51,11.79,1.68
1992-06-16,15.84,2.36,82.64,20.08,11.62,1.32
1992-06-17,18.86,0.54,85.17,20.02,11.91,1.36
1992-06-18,17.64,10.18,89.66,18.92,12.78,1.32
1992-06-19,15.48,6.56,89.87,18.64,12.2,0.95
1992-06-20,10.04,2.92,86.8,18.27,11.19,0.85
1992-06-21,22.9,0.14,84.4,17.58,11.13,1.71
1992-06-22,24.84,2.5,77.77,18.7,9.69,1.97
1992-06-23,21.38,1.87,82.26,18.69,10.37,1.54
1992-06-24,20.27,0.42,79.06,19.2,10.63,1.81
1992-06-25,19.84,6.27,83.19,18.98,11.47,1.52
1992-06-26,20.16,2.77,85.78,18.31,11.53,1.31
1992-06-27,14.58,4.78,83.59,18.86,11.06,1.32
1992-06-28,18.9,1.13,81.47,17.97,10.1,1.53
1992-06-29,19.73,2.61,78.25,19.86,10.32,1.31
1992-06-30,21.56,0.2,81.49,18.99,11.69,1.24
1992-07-01,24.23,0.99,83.21,18.1,10.86,1.09
1992-07-02,15.55,2.97,82.85,18.92,11.43,1.46
1992-07-03,15.88,0.42,84.24,17.96,11.09,1.46
1992-07-04,16.81,0.6,78.62,18.25,9.77,1.63
1992-07-05,21.67,0.15,76.13,18.89,9.89,1.44
1992-07-06,21.46,0.86,81.55,18.71,10.19,1.51
1992-07-07,21.49,1.43,81.74,18.12,9.3,1.58
1992-07-08,19.12,1.28,88.21,17.09,10.64,1.58
1992-07-09,21.82,0.54,81.24,17.9,10.45,1.63
1992-07-10,21.2,0.66,83.4,17.54,10.7,1.27
1992-07-11,21.56,7.75,79.97,19.58,9.87,1.07
1992-07-12,21.35,6.45,87.93,18.7,11.26,1.09
1992-07-13,12.53,5.42,85.49,18.11,11.12,0.91
1992-07-14,19.51,1.99,85.91,18.1,11.32,0.73
1992-07-15,19.66,1.95,81.91,19.94,10.71,1.29
1992-07-16,22.46,1.85,83.55,18.5,10.98,1.25
1992-07-17,23.87,3.53,76.36,19.12,10.53,1.7
1992-07-18,25.92,1.75,85.28,18.27,10.91,1.39
1992-07-19,24.01,1.9,81.57,17.73,10.46,1.41
1992-07-20,24.44,4.63,81.92,18.26,9.94,1.61
1992-07-21,17.1,1.14,83.58,18.58,10.8,1.5
1992-07-22,13.93,2.11,84.89,18.06,10.93,1.29
1992-07-23,19.76,0.61,85.52,16.23,9.95,1.95
1992-07-24,22.86,1.57,81.73,17.58,9.65,1.77
1992-07-25,17.64,0.12,83.24,18.02,9.89,1.24
1992-07-26,23.58,0.18,81.06,19.95,9.57,1.29
1992-07-27,20.23,0.57,83.77,20.03,11.01,1.36
1992-07-28,21.1,3.85,82.09,20.34,10.84,1.31
1992-07-29,19.22,1.44,83.05,19.81,11.36,1.26
1992-07-30,19.98,1.83,82.18,20.11,11.34,1.3
1992-07-31,20.16,4.7,83.33,19.83,11.44,1.36
1992-08-01,21.02,8.85,84.39,18.18,10.9,1.12
1992-08-02,23.26,2.39,86.18,17.34,10.57,1.35
1992-08-03,27.72,0.77,71.84,20.64,9.84,1.31
1992-08-04,22.64,0.79,81.96,19.64,10.68,1.39
1992-08-05,20.12,0.85,85.35,18.64,11.07,1.57
1992-08-06,21.17,2.48,83.22,18.2,10.53,1.52
1992-08-07,19.73,5.04,80.5,19.52,10.51,1.34
1992-08-08,17.96,5.26,84.11,19.64,11.33,1.47
1992-08-09,16.88,5.6,88.03,17.77,11.03,1.11
1992-08-10,16.74,1.61,83.28,18.93,11.36,1.04
1992-08-11,21.38,10.84,85.88,18.51,10.91,1.26
1992-08-12,24.19,0.67,84.36,17.95,10.11,1.44
1992-08-13,20.23,5.21,81.04,19.05,10.06,1.43
1992-08-14,19.3,5.91,81.44,18.29,10.13,1.16
1992-08-15,20.27,5.12,83.11,19.49,10.16,1.12
1992-08-16,20.99,3.75,86.14,19.04,11.87,1.12
1992-08-17,18.65,1.73,82.81,19.31,11.45,1.29
1992-08-18,23.44,1.24,79.48,21.03,11.81,1.4
1992-08-19,23.33,6.24,73.82,21.06,9.51,1.41
1992-08-20,26.14,4.35,79.41,21.2,10.58,1.34
1992-08-21,24.98,0.84,80.87,21.36,11.11,1.36
1992-08-22,17.53,1.49,82.43,21.21,11.67,1.45
1992-08-23,22.07,2.53,80.36,19.43,11.07,1.73
1992-08-24,18.79,9.46,77.26,20.16,9.63,1.47
1992-08-25,21.28,2.02,77.17,18.83,8.54,1.42
1992-08-26,20.88,4.57,81.86,19.93,10.43,1.36
1992-08-27,20.84,1.3,82.65,20.2,11.18,1.37
1992-08-28,19.22,2.33,85.8,19.05,12.48,1.09
1992-08-29,20.99,17.61,85.47,19.27,12.08,1.21
1992-08-30,16.88,1.31,80.93,20.02,10.57,1.25
1992-08-31,20.56,0.12,80.48,20.37,12.17,1.41
1992-09-01,24.3,2.55,79.35,20.38,10.79,1.46
1992-09-02,24.77,2.35,76.44,20.65,10.65,1.48
1992-09-03,17.42,4.81,79.4,18.98,11.36,1.35
1992-09-04,23.44,1.26,80.11,19.97,10.21,1.36
1992-09-05,12.78,7.31,84.79,20.18,11.77,1.11
1992-09-06,23.54,13.31,82.04,20.32,10.7,1.3
1992-09-07,15.16,2.43,82.24,20.63,10.39,1.38
1992-09-08,22.39,8.23,75.77,20.68,11.3,1.28
1992-09-09,23.47,0.74,77.87,20.63,10.53,1.22
1992-09-10,21.06,1.28,84.28,19.16,11.82,1.21
1992-09-11,24.77,2.2,78.78,20.08,9.89,1.51
1992-09-12,22.25,7.05,80.68,20.36,10.94,1.23
1992-09-13,15.59,16.26,82.34,20.01,12.1,1.04
1992-09-14,18.11,16.81,82.98,19.44,11.15,1.07
1992-09-15,14.29,7.05,86.88,17.19,11.19,0.79
1992-09-16,14.4,2.02,83.57,18.87,10.59,0.99
1992-09-17,20.48,2.78,86.87,18.5,11.27,1.06
1992-09-18,15.05,1.7,83.12,20.01,11.81,1.12
1992-09-19,17.89,1.84,75.85,21.03,10.24,1.18
1992-09-20,16.49,2.97,80.96,20.17,10.6,0.89
1992-09-21,12.78,11.33,81.74,19.66,10.54,0.86
1992-09-22,16.02,6.48,82.54,19.18,12.29,0.65
1992-09-23,16.16,10.26,82.6,20.69,11.75,0.94
1992-09-24,12.92,8.18,86.05,18.86,11.46,0.73
1992-09-25,15.52,13.83,83.34,20.85,12.57,1.04
1992-09-26,18.36,3.83,84.64,20.04,11.99,1.19
1992-09-27,14.98,3.89,80.42,20.06,11.17,1.02
1992-09-28,17.06,0.11,71.8,20.21,9.64,1.17
1992-09-29,20.23,1.26,81.05,20.21,9.72,1.08
1992-09-30,23,1.77,82.93,20.94,11.19,1.16
1992-10-01,20.3,1.06,85.32,20.39,12.51,1.16
1992-10-02,11.27,0.62,83.51,20.29,12.71,1.23
1992-10-03,12.46,4.68,77.93,19.82,11.66,1.33
1992-10-04,20.38,4.69,79.93,20.96,9.89,1.15
1992-10-05,11.92,5.5,84.66,18.18,11.57,0.73
1992-10-06,17.21,11.34,82.53,19.86,10.86,1.07
1992-10-07,19.04,8.13,86.72,19.65,11.68,1.17
1992-10-08,14.15,5.92,86.71,18.98,11.77,1.22
1992-10-09,21.53,2.92,87.32,19.35,11.17,1.24
1992-10-10,22.68,5.83,88.41,17.85,11.99,1.2
1992-10-11,21.42,2.73,81.82,18.86,10.98,1.09
1992-10-12,12.85,0.7,74.69,19.44,10.98,1.08
1992-10-13,21.71,2.1,78.28,20.05,9.19,1.53
1992-10-14,18.94,0.88,83.12,18.4,10.54,1.4
1992-10-15,16.02,1.03,82.71,18.26,11.31,1.54
1992-10-16,16.85,0.74,79.4,21.11,10.62,1.12
1992-10-17,21.89,15.18,83.46,20.07,12.42,1.12
1992-10-18,15.48,8.16,85.03,19.54,11.74,0.94
1992-10-19,12.96,17.28,89.2,18.95,12.49,1.1
1992-10-20,14.9,0.3,86.92,18.8,12.08,1.37
1992-10-21,15.44,0.87,82.65,18.24,10.98,1.27
1992-10-22,20.23,4.69,81.1,20.53,10.87,0.9
1992-10-23,13.5,6.54,87.86,19.57,12.47,0.89
1992-10-24,15.26,5.72,85.63,19.74,12.03,1.01
1992-10-25,12.49,6.1,85.62,20.1,11.95,1.27
1992-10-26,19.15,7.64,82.2,20.12,10.93,1.11
1992-10-27,15.08,8.83,84.24,20.65,11.31,1.22
1992-10-28,16.27,4.4,85.48,20.44,12.22,0.89
1992-10-29,18.97,0.93,86.44,20.61,13.68,0.89
1992-10-30,18.43,2.41,85.02,21.16,12.84,1.09
1992-10-31,19.4,0.86,84.93,20.52,12.74,1.07
1992-11-01,18.5,3.07,82.54,21.59,12.5,1.07
1992-11-02,22,0.54,84.11,21.09,13.13,1.12
1992-11-03,20.02,6.09,81.57,22,12.5,1.13
1992-11-04,19.19,4.96,85.28,19.64,12.74,0.89
1992-11-05,21.49,2.97,85.19,18.98,11.99,0.81
1992-11-06,15.7,6.67,94.28,16.75,12.66,0.45
1992-11-07,16.13,7.18,86.19,19.08,12.09,0.52
1992-11-08,17.5,4.82,86.16,20.21,10.08,0.76
1992-11-09,18.36,3.5,92.38,18.5,13.01,1.21
1992-11-10,19.91,4.45,85.08,19.82,12.29,1.18
1992-11-11,11.81,10.04,85.49,19.42,11.59,0.78
1992-11-12,13.5,5.13,86.47,19.49,11.81,0.81
1992-11-13,10.15,4.37,89.21,19.23,12.43,1.05
1992-11-14,12.64,10.52,90.22,19.27,12.67,0.75
1992-11-15,9.94,7.5,88.57,19.41,12.46,0.71
1992-11-16,15.16,12.5,88.68,19.5,11.89,0.67
1992-11-17,11.38,5.46,89.02,17.91,12.32,0.33
1992-11-18,15.44,8.73,92.11,17.77,12.6,0.31
1992-11-19,16.63,5.12,88.31,18.4,12.36,0.67
1992-11-20,15.88,3.62,85.89,20.28,11.92,0.82
1992-11-21,16.49,8.28,86.41,20.2,11.81,0.96
1992-11-22,19.04,4.75,87.94,20.48,13.22,0.8
1992-11-23,15.16,3.71,91.68,18.08,13.18,0.5
1992-11-24,17.06,12.97,87.92,19.15,12.56,0.95
1992-11-25,17.28,4.94,87.09,20.1,11.55,0.68
1992-11-26,17.93,9,90.47,19.95,13.57,0.57
1992-11-27,16.16,9.83,90.03,17.32,12.05,0.52
1992-11-28,13.1,6.99,89.18,18.54,12.72,0.52
1992-11-29,12.1,5.63,90.08,19.08,12.61,0.37
1992-11-30,17.42,7.52,92.11,19.12,12.52,0.76
1992-12-01,16.38,6.31,87.78,19.49,11.77,0.52
1992-12-02,19.08,6.5,90.8,19.37,13.21,0.29
1992-12-03,13.57,5.31,92.85,18.43,13.11,0.73
1992-12-04,19.01,3.58,89.64,19.1,11.1,1.13
1992-12-05,11.3,3.73,89.72,18.39,11.95,1.07
1992-12-06,15.16,4.99,89.93,19.14,12.19,0.86
1992-12-07,13.57,2.49,87.56,20.02,11.87,0.92
1992-12-08,20.2,4.37,87,19.61,10.68,0.9
1992-12-09,14.08,9.11,92.44,18.67,12.84,0.7
1992-12-10,12.78,9.9,91.62,18.75,12.76,0.73
1992-12-11,12.13,3.44,86.95,19.19,11.68,0.81
1992-12-12,9.86,3.01,90.25,19.51,12,0.95
1992-12-13,11.38,0.4,89.05,18.75,11.9,0.79
1992-12-14,17.93,6.53,89.93,19.47,12.41,1.05
1992-12-15,18.61,8,90.43,19.24,12.54,0.84
1992-12-16,15.44,9.45,91.05,19.81,13.3,0.47
1992-12-17,15.7,4.11,89.12,19.36,13.34,0.31
1992-12-18,17.71,1.31,89.91,19.53,13.07,0.82
1992-12-19,20.45,0.3,88.49,18.95,12.98,0.92
1992-12-20,19.87,1.16,80.27,19.93,11.11,0.83
1992-12-21,16.34,0.38,85.09,20.36,11.24,0.89
1992-12-22,20.23,0.08,87.06,19.85,12.73,1.15
1992-12-23,18.9,0.2,87.55,19.86,10.87,1.47
1992-12-24,15.41,0.09,84.63,19.74,10.62,1.23
1992-12-25,20.09,2.3,87.71,19.77,11.26,1.37
1992-12-26,18.07,0.59,87.32,20.33,11.59,1.34
1992-12-27,19.69,1.97,86.78,20.37,12.1,1.2
1992-12-28,20.45,1.53,89.46,20.22,12.81,0.72
1992-12-29,17.32,4.18,88.46,19.19,12.78,0.66
1992-12-30,16.2,1.7,84.75,19.75,11.68,0.98
1992-12-31,16.74,3.31,83.28,19.52,10.48,1.2
1993-01-01,18.36,0.66,87.56,19.69,11.4,1.18
1993-01-02,13.79,6.45,89.08,19.58,11.46,1.18
1993-01-03,17.6,2.45,90.47,19.41,12.4,1.08
1993-01-04,15.62,2.88,88.6,19.8,12.44,1.21
1993-01-05,11.95,10.49,88.02,19.73,12.53,1.02
1993-01-06,9.9,11.4,89.1,19,13.18,0.64
1993-01-07,21.38,2.44,88.02,18.76,12.46,0.48
1993-01-08,14.87,1.67,84.32,19.78,11.12,0.5
1993-01-09,16.78,0.86,86.17,19.52,11.83,0.55
1993-01-10,17.86,0.62,86.99,18.71,12.32,0.74
1993-01-11,19.04,0.63,84.1,19.77,11.79,0.76
1993-01-12,17.35,0.44,86.34,18.99,12.52,0.52
1993-01-13,17.82,1.57,83.85,19.41,11.97,0.75
1993-01-14,16.49,2.17,85.51,19.23,11.94,0.72
1993-01-15,10.15,3.45,86.9,18.53,11.76,1.01
1993-01-16,13.75,1.65,84.59,19.44,11.29,1
1993-01-17,12.96,1.27,84.97,19.67,12.04,1.17
1993-01-18,13.86,3.98,87.47,19.27,11.96,1.32
1993-01-19,20.12,2.41,85.09,19.71,12.29,0.88
1993-01-20,22.1,0.55,80.74,19.77,11.63,0.99
1993-01-21,20.81,1.33,82.44,20.05,11.84,1.09
1993-01-22,19.98,1.38,83.07,20.66,11.89,1.35
1993-01-23,17.39,0.55,80.71,20.1,11.13,1.36
1993-01-24,23.51,0.03,76.49,20.13,10.81,1.4
1993-01-25,22.9,1.88,78.09,20.57,9.31,1.28
1993-01-26,17.64,2.2,83.55,20.85,11.51,1.35
1993-01-27,14,5.75,86.56,20.22,12.74,1.17
1993-01-28,17.21,3.83,86.33,20.66,12.76,1.2
1993-01-29,16.13,4.45,84.76,20.72,13.72,1.59
1993-01-30,19.08,3.12,83.48,21.2,12.42,1.15
1993-01-31,15.41,7.13,85.59,19.94,13.06,1.05
1993-02-01,18.4,8.49,87.82,20.74,12.87,0.93
1993-02-02,16.96,9.37,86.5,19.53,12.57,0.99
1993-02-03,14.98,8.63,85.5,20.06,11.26,0.83
1993-02-04,17.86,2.83,88.88,19.61,12.66,1.18
1993-02-05,20.81,0.51,81.8,20.87,11.5,1.18
1993-02-06,19.04,1.46,77.9,21.63,10.55,1.13
1993-02-07,16.67,0.58,77.72,20.92,11.99,1.51
1993-02-08,17.39,2.48,79.81,20.67,10.83,1.48
1993-02-09,21.67,3.18,82.28,20.81,11.89,1.41
1993-02-10,23.62,0.79,79.45,21.03,11.58,1.2
1993-02-11,18.47,0.44,74.48,21.74,10.09,0.95
1993-02-12,18.83,0.33,77.75,20.41,12.78,0.87
1993-02-13,20.77,0.25,76.86,21.5,12.11,1.29
1993-02-14,18.29,0.04,73.01,22.04,9.73,1.24
1993-02-15,21.71,0.25,70.97,22.65,9.62,1.31
1993-02-16,22.75,0.06,71.03,22.61,9.62,1.15
1993-02-17,20.45,0.46,75.44,21.65,12.56,0.64
1993-02-18,19.04,0.7,78.74,20.03,13.21,0.51
1993-02-19,18.54,0.48,75.28,20.49,12.56,0.64
1993-02-20,20.34,0.67,76.82,20.5,11.85,0.92
1993-02-21,20.63,0.23,77.48,21.12,11.75,1.33
1993-02-22,20.84,2.89,82.77,21.33,12.67,1.64
1993-02-23,23.4,3.11,81.83,22.01,12.81,1.29
1993-02-24,16.02,2.3,85.99,19.16,13.29,0.83
1993-02-25,14.33,2.92,85.14,20.18,13.32,0.83
1993-02-26,16.99,2.3,82.9,20.55,12.88,1.14
1993-02-27,20.09,1.32,74.73,22.25,11.94,1.23
1993-02-28,20.81,0.36,68.93,22.74,11.42,1.2
1993-03-01,19.15,1.39,68.48,23.18,9.7,1.08
1993-03-02,22.72,0.99,67.14,23.29,10.78,1.14
1993-03-03,18.11,2.22,74.8,22.31,12.07,1.31
1993-03-04,17.14,6.8,74.07,22.68,10.51,1.03
1993-03-05,19.48,7.31,82.26,21.27,12.31,1.24
1993-03-06,14.04,9.59,83.35,21.36,12.56,1.4
1993-03-07,19.4,4.91,78.02,21.02,12.27,1.52
1993-03-08,17.42,13.77,84.06,19.93,11.84,1.63
1993-03-09,12.67,8.08,86.04,19.51,11.54,1.35
1993-03-10,18.22,5.02,85.67,20.53,11.74,1.4
1993-03-11,17.17,1.13,84.86,19.95,12.39,1.72
1993-03-12,18.65,1.54,84.94,18.24,12.33,1.56
1993-03-13,20.38,6.45,84.48,20.4,11.72,1.53
1993-03-14,10.3,1.68,84.28,19.96,11.95,0.97
1993-03-15,22.5,7.59,80.78,21.53,11.63,1.36
1993-03-16,21.13,9.96,84.04,21.44,12.17,1.37
1993-03-17,20.16,5.58,83.2,20.57,12.69,1.03
1993-03-18,17.06,0.78,80.67,21.16,11.75,1.08
1993-03-19,22.25,3.2,86.53,20.89,12.92,0.97
1993-03-20,18.76,11.84,93.79,17.98,13.7,0.96
1993-03-21,16.27,18.42,92.8,17.04,12.34,1.12
1993-03-22,16.99,3.88,84.8,20.13,11.88,1.1
1993-03-23,17.39,12.98,86.28,19.93,12.34,1.15
1993-03-24,15.7,2.98,90.25,19.52,13.03,1.08
1993-03-25,16.7,9.03,88.51,20.51,13.09,1.25
1993-03-26,17.68,4.49,88.36,20.82,13.02,1.31
1993-03-27,16.31,3.36,90.06,19.25,13,0.93
1993-03-28,18.07,3.42,84.59,19.66,13.3,0.92
1993-03-29,17.39,6.34,84.94,21.14,12.34,1.13
1993-03-30,17.96,4.03,81.08,20.64,12.78,1.09
1993-03-31,19.12,3.44,85.75,20.68,12.53,1.08
1993-04-01,17.89,7.97,88.8,19.66,13.48,1.47
1993-04-02,16.13,8.34,87.44,20.55,12.65,1.44
1993-04-03,17.35,4.07,86.32,20.72,12.87,1.51
1993-04-04,19.58,4.63,85.81,20.91,12.93,1.21
1993-04-05,18.72,1.26,84.86,20.77,12.96,1.11
1993-04-06,14.54,16.96,88.05,20.83,13.67,1.29
1993-04-07,17.32,16.62,90.55,19.38,13.72,1.24
1993-04-08,10.91,8.73,86.71,19.61,12.03,0.68
1993-04-09,14.98,8.91,86.3,21.04,11.87,1.03
1993-04-10,14.4,9.02,88.73,20.36,13.38,1.14
1993-04-11,20.88,14.74,84.99,21.08,12.02,1.02
1993-04-12,18,3.9,88.62,19.9,12.82,1.16
1993-04-13,11.56,6.49,84.68,20.22,11.12,1.13
1993-04-14,6.62,4.89,86.08,19.51,12.61,1.01
1993-04-15,16.45,10.05,90.06,19.63,12.83,0.85
1993-04-16,12.53,9.99,89.43,20.72,12.43,1.25
1993-04-17,17.6,7.51,88.18,19.39,12.77,0.85
1993-04-18,13.14,9.65,89.78,18.95,12.89,0.82
1993-04-19,19.08,16.81,91.94,19.02,13.17,0.92
